#Wavelength (nm)	6.4 nm	9.23 nm	11.8 nm
438.9	0.79722	0.83535	0.90137
439	0.79726	0.83538	0.90138
439.1	0.7973	0.83541	0.90139
439.2	0.79734	0.83544	0.9014
439.3	0.79739	0.83547	0.9014
439.4	0.79743	0.8355	0.90141
439.5	0.79747	0.83553	0.90142
439.6	0.79751	0.83556	0.90143
439.7	0.79756	0.83559	0.90143
439.8	0.7976	0.83562	0.90144
439.9	0.79764	0.83565	0.90145
440	0.79768	0.83568	0.90145
440.1	0.79773	0.83571	0.90146
440.2	0.79777	0.83574	0.90147
440.3	0.79781	0.83577	0.90148
440.4	0.79785	0.8358	0.90148
440.5	0.7979	0.83583	0.90149
440.6	0.79794	0.83586	0.9015
440.7	0.79798	0.83589	0.9015
440.8	0.79803	0.83592	0.90151
440.9	0.79807	0.83594	0.90152
441	0.79811	0.83597	0.90153
441.1	0.79816	0.836	0.90153
441.2	0.7982	0.83603	0.90154
441.3	0.79824	0.83606	0.90155
441.4	0.79828	0.83609	0.90155
441.5	0.79833	0.83612	0.90156
441.6	0.79837	0.83615	0.90157
441.7	0.79841	0.83617	0.90158
441.8	0.79846	0.8362	0.90158
441.9	0.7985	0.83623	0.90159
442	0.79854	0.83626	0.9016
442.1	0.79859	0.83629	0.9016
442.2	0.79863	0.83632	0.90161
442.3	0.79867	0.83634	0.90162
442.4	0.79871	0.83637	0.90163
442.5	0.79876	0.8364	0.90163
442.6	0.7988	0.83643	0.90164
442.7	0.79884	0.83645	0.90165
442.8	0.79888	0.83648	0.90165
442.9	0.79893	0.83651	0.90166
443	0.79897	0.83654	0.90167
443.1	0.79901	0.83656	0.90167
443.2	0.79905	0.83659	0.90168
443.3	0.79909	0.83662	0.90169
443.4	0.79914	0.83665	0.9017
443.5	0.79918	0.83667	0.9017
443.6	0.79922	0.8367	0.90171
443.7	0.79926	0.83673	0.90172
443.8	0.7993	0.83675	0.90172
443.9	0.79934	0.83678	0.90173
444	0.79938	0.83681	0.90174
444.1	0.79942	0.83683	0.90174
444.2	0.79946	0.83686	0.90175
444.3	0.7995	0.83688	0.90176
444.4	0.79955	0.83691	0.90176
444.5	0.79959	0.83694	0.90177
444.6	0.79962	0.83696	0.90178
444.7	0.79966	0.83699	0.90179
444.8	0.7997	0.83702	0.90179
444.9	0.79974	0.83704	0.9018
445	0.79978	0.83707	0.90181
445.1	0.79982	0.83709	0.90181
445.2	0.79986	0.83712	0.90182
445.3	0.7999	0.83714	0.90183
445.4	0.79993	0.83717	0.90183
445.5	0.79997	0.8372	0.90184
445.6	0.80001	0.83722	0.90185
445.7	0.80005	0.83725	0.90185
445.8	0.80008	0.83727	0.90186
445.9	0.80012	0.8373	0.90187
446	0.80016	0.83732	0.90187
446.1	0.80019	0.83735	0.90188
446.2	0.80023	0.83737	0.90189
446.3	0.80026	0.8374	0.90189
446.4	0.8003	0.83742	0.9019
446.5	0.80033	0.83745	0.90191
446.6	0.80037	0.83747	0.90191
446.7	0.8004	0.8375	0.90192
446.8	0.80044	0.83752	0.90193
446.9	0.80047	0.83755	0.90193
447	0.8005	0.83757	0.90194
447.1	0.80054	0.8376	0.90195
447.2	0.80057	0.83762	0.90195
447.3	0.8006	0.83764	0.90196
447.4	0.80063	0.83767	0.90197
447.5	0.80067	0.83769	0.90197
447.6	0.8007	0.83772	0.90198
447.7	0.80073	0.83774	0.90199
447.8	0.80076	0.83777	0.90199
447.9	0.80079	0.83779	0.902
448	0.80082	0.83782	0.90201
448.1	0.80085	0.83784	0.90201
448.2	0.80088	0.83786	0.90202
448.3	0.80091	0.83789	0.90203
448.4	0.80093	0.83791	0.90203
448.5	0.80096	0.83794	0.90204
448.6	0.80099	0.83796	0.90205
448.7	0.80102	0.83798	0.90205
448.8	0.80104	0.83801	0.90206
448.9	0.80107	0.83803	0.90206
449	0.8011	0.83805	0.90207
449.1	0.80112	0.83808	0.90208
449.2	0.80115	0.8381	0.90208
449.3	0.80117	0.83812	0.90209
449.4	0.8012	0.83815	0.9021
449.5	0.80122	0.83817	0.9021
449.6	0.80124	0.83819	0.90211
449.7	0.80127	0.83822	0.90212
449.8	0.80129	0.83824	0.90212
449.9	0.80131	0.83826	0.90213
450	0.80134	0.83829	0.90213
450.1	0.80136	0.83831	0.90214
450.2	0.80138	0.83833	0.90215
450.3	0.8014	0.83835	0.90215
450.4	0.80142	0.83838	0.90216
450.5	0.80144	0.8384	0.90217
450.6	0.80146	0.83842	0.90217
450.7	0.80148	0.83844	0.90218
450.8	0.8015	0.83847	0.90218
450.9	0.80151	0.83849	0.90219
451	0.80153	0.83851	0.9022
451.1	0.80155	0.83853	0.9022
451.2	0.80157	0.83855	0.90221
451.3	0.80158	0.83858	0.90221
451.4	0.8016	0.8386	0.90222
451.5	0.80162	0.83862	0.90223
451.6	0.80163	0.83864	0.90223
451.7	0.80165	0.83866	0.90224
451.8	0.80166	0.83868	0.90224
451.9	0.80167	0.8387	0.90225
452	0.80169	0.83872	0.90226
452.1	0.8017	0.83874	0.90226
452.2	0.80171	0.83877	0.90227
452.3	0.80173	0.83879	0.90227
452.4	0.80174	0.83881	0.90228
452.5	0.80175	0.83883	0.90229
452.6	0.80176	0.83885	0.90229
452.7	0.80177	0.83887	0.9023
452.8	0.80178	0.83889	0.9023
452.9	0.80179	0.8389	0.90231
453	0.8018	0.83892	0.90231
453.1	0.80181	0.83894	0.90232
453.2	0.80182	0.83896	0.90233
453.3	0.80183	0.83898	0.90233
453.4	0.80184	0.839	0.90234
453.5	0.80185	0.83902	0.90234
453.6	0.80185	0.83904	0.90235
453.7	0.80186	0.83905	0.90235
453.8	0.80187	0.83907	0.90236
453.9	0.80188	0.83909	0.90236
454	0.80188	0.83911	0.90237
454.1	0.80189	0.83912	0.90238
454.2	0.80189	0.83914	0.90238
454.3	0.8019	0.83916	0.90239
454.4	0.8019	0.83917	0.90239
454.5	0.80191	0.83919	0.9024
454.6	0.80191	0.8392	0.9024
454.7	0.80192	0.83922	0.90241
454.8	0.80192	0.83924	0.90241
454.9	0.80192	0.83925	0.90242
455	0.80193	0.83926	0.90242
455.1	0.80193	0.83928	0.90243
455.2	0.80193	0.83929	0.90243
455.3	0.80194	0.83931	0.90244
455.4	0.80194	0.83932	0.90244
455.5	0.80194	0.83933	0.90245
455.6	0.80194	0.83935	0.90245
455.7	0.80194	0.83936	0.90246
455.8	0.80194	0.83937	0.90246
455.9	0.80195	0.83939	0.90247
456	0.80195	0.8394	0.90247
456.1	0.80195	0.83941	0.90248
456.2	0.80195	0.83942	0.90248
456.3	0.80195	0.83943	0.90249
456.4	0.80195	0.83944	0.90249
456.5	0.80195	0.83945	0.9025
456.6	0.80195	0.83946	0.9025
456.7	0.80195	0.83947	0.90251
456.8	0.80195	0.83948	0.90251
456.9	0.80195	0.83949	0.90252
457	0.80195	0.8395	0.90252
457.1	0.80195	0.83951	0.90252
457.2	0.80195	0.83952	0.90253
457.3	0.80194	0.83953	0.90253
457.4	0.80194	0.83953	0.90254
457.5	0.80194	0.83954	0.90254
457.6	0.80194	0.83955	0.90255
457.7	0.80194	0.83955	0.90255
457.8	0.80194	0.83956	0.90255
457.9	0.80194	0.83957	0.90256
458	0.80194	0.83957	0.90256
458.1	0.80194	0.83958	0.90257
458.2	0.80193	0.83958	0.90257
458.3	0.80193	0.83959	0.90258
458.4	0.80193	0.83959	0.90258
458.5	0.80193	0.83959	0.90258
458.6	0.80193	0.8396	0.90259
458.7	0.80193	0.8396	0.90259
458.8	0.80193	0.8396	0.90259
458.9	0.80193	0.8396	0.9026
459	0.80193	0.83961	0.9026
459.1	0.80192	0.83961	0.90261
459.2	0.80192	0.83961	0.90261
459.3	0.80192	0.83961	0.90261
459.4	0.80192	0.83961	0.90262
459.5	0.80192	0.83961	0.90262
459.6	0.80192	0.83961	0.90262
459.7	0.80192	0.83961	0.90263
459.8	0.80192	0.83961	0.90263
459.9	0.80192	0.83961	0.90263
460	0.80192	0.83961	0.90264
460.1	0.80192	0.83961	0.90264
460.2	0.80192	0.8396	0.90264
460.3	0.80192	0.8396	0.90265
460.4	0.80192	0.8396	0.90265
460.5	0.80192	0.8396	0.90265
460.6	0.80193	0.83959	0.90266
460.7	0.80193	0.83959	0.90266
460.8	0.80193	0.83959	0.90266
460.9	0.80193	0.83958	0.90266
461	0.80193	0.83958	0.90267
461.1	0.80194	0.83957	0.90267
461.2	0.80194	0.83957	0.90267
461.3	0.80194	0.83956	0.90267
461.4	0.80194	0.83955	0.90268
461.5	0.80195	0.83955	0.90268
461.6	0.80195	0.83954	0.90268
461.7	0.80195	0.83954	0.90268
461.8	0.80196	0.83953	0.90269
461.9	0.80196	0.83952	0.90269
462	0.80197	0.83951	0.90269
462.1	0.80197	0.83951	0.90269
462.2	0.80198	0.8395	0.90269
462.3	0.80198	0.83949	0.9027
462.4	0.80199	0.83948	0.9027
462.5	0.802	0.83947	0.9027
462.6	0.802	0.83947	0.9027
462.7	0.80201	0.83946	0.9027
462.8	0.80202	0.83945	0.90271
462.9	0.80202	0.83944	0.90271
463	0.80203	0.83943	0.90271
463.1	0.80204	0.83942	0.90271
463.2	0.80205	0.83941	0.90271
463.3	0.80206	0.8394	0.90271
463.4	0.80207	0.83939	0.90271
463.5	0.80208	0.83938	0.90272
463.6	0.80209	0.83937	0.90272
463.7	0.8021	0.83936	0.90272
463.8	0.80211	0.83934	0.90272
463.9	0.80212	0.83933	0.90272
464	0.80213	0.83932	0.90272
464.1	0.80214	0.83931	0.90272
464.2	0.80215	0.8393	0.90272
464.3	0.80216	0.83929	0.90272
464.4	0.80218	0.83928	0.90272
464.5	0.80219	0.83927	0.90272
464.6	0.8022	0.83925	0.90272
464.7	0.80222	0.83924	0.90272
464.8	0.80223	0.83923	0.90272
464.9	0.80225	0.83922	0.90272
465	0.80226	0.83921	0.90272
465.1	0.80227	0.83919	0.90272
465.2	0.80229	0.83918	0.90272
465.3	0.80231	0.83917	0.90272
465.4	0.80232	0.83916	0.90272
465.5	0.80234	0.83915	0.90272
465.6	0.80235	0.83913	0.90272
465.7	0.80237	0.83912	0.90272
465.8	0.80239	0.83911	0.90272
465.9	0.80241	0.8391	0.90272
466	0.80242	0.83909	0.90272
466.1	0.80244	0.83907	0.90272
466.2	0.80246	0.83906	0.90272
466.3	0.80248	0.83905	0.90272
466.4	0.8025	0.83904	0.90272
466.5	0.80252	0.83903	0.90272
466.6	0.80254	0.83901	0.90271
466.7	0.80256	0.839	0.90271
466.8	0.80258	0.83899	0.90271
466.9	0.8026	0.83898	0.90271
467	0.80262	0.83897	0.90271
467.1	0.80264	0.83896	0.90271
467.2	0.80266	0.83895	0.9027
467.3	0.80268	0.83894	0.9027
467.4	0.8027	0.83893	0.9027
467.5	0.80272	0.83892	0.9027
467.6	0.80275	0.83891	0.9027
467.7	0.80277	0.8389	0.90269
467.8	0.80279	0.83889	0.90269
467.9	0.80281	0.83888	0.90269
468	0.80284	0.83887	0.90269
468.1	0.80286	0.83886	0.90268
468.2	0.80288	0.83885	0.90268
468.3	0.80291	0.83884	0.90268
468.4	0.80293	0.83883	0.90268
468.5	0.80295	0.83882	0.90267
468.6	0.80298	0.83881	0.90267
468.7	0.803	0.8388	0.90267
468.8	0.80302	0.8388	0.90266
468.9	0.80305	0.83879	0.90266
469	0.80307	0.83878	0.90266
469.1	0.8031	0.83877	0.90265
469.2	0.80312	0.83877	0.90265
469.3	0.80314	0.83876	0.90265
469.4	0.80317	0.83875	0.90264
469.5	0.80319	0.83875	0.90264
469.6	0.80322	0.83874	0.90263
469.7	0.80324	0.83873	0.90263
469.8	0.80326	0.83873	0.90262
469.9	0.80329	0.83872	0.90262
470	0.80331	0.83872	0.90262
470.1	0.80334	0.83871	0.90261
470.2	0.80336	0.83871	0.90261
470.3	0.80339	0.8387	0.9026
470.4	0.80341	0.8387	0.9026
470.5	0.80343	0.8387	0.90259
470.6	0.80346	0.83869	0.90259
470.7	0.80348	0.83869	0.90258
470.8	0.80351	0.83869	0.90257
470.9	0.80353	0.83869	0.90257
471	0.80355	0.83868	0.90256
471.1	0.80358	0.83868	0.90256
471.2	0.8036	0.83868	0.90255
471.3	0.80362	0.83868	0.90255
471.4	0.80365	0.83868	0.90254
471.5	0.80367	0.83868	0.90253
471.6	0.80369	0.83868	0.90253
471.7	0.80371	0.83868	0.90252
471.8	0.80374	0.83868	0.90251
471.9	0.80376	0.83868	0.90251
472	0.80378	0.83868	0.9025
472.1	0.8038	0.83868	0.90249
472.2	0.80382	0.83868	0.90249
472.3	0.80384	0.83868	0.90248
472.4	0.80387	0.83868	0.90247
472.5	0.80389	0.83868	0.90246
472.6	0.80391	0.83868	0.90246
472.7	0.80393	0.83869	0.90245
472.8	0.80395	0.83869	0.90244
472.9	0.80397	0.83869	0.90243
473	0.80399	0.83869	0.90242
473.1	0.804	0.8387	0.90242
473.2	0.80402	0.8387	0.90241
473.3	0.80404	0.83871	0.9024
473.4	0.80406	0.83871	0.90239
473.5	0.80408	0.83871	0.90238
473.6	0.80409	0.83872	0.90237
473.7	0.80411	0.83872	0.90236
473.8	0.80413	0.83873	0.90235
473.9	0.80414	0.83873	0.90234
474	0.80416	0.83874	0.90233
474.1	0.80418	0.83874	0.90233
474.2	0.80419	0.83875	0.90232
474.3	0.80421	0.83875	0.90231
474.4	0.80422	0.83876	0.9023
474.5	0.80423	0.83876	0.90229
474.6	0.80425	0.83877	0.90228
474.7	0.80426	0.83878	0.90227
474.8	0.80427	0.83878	0.90225
474.9	0.80428	0.83879	0.90224
475	0.8043	0.8388	0.90223
475.1	0.80431	0.8388	0.90222
475.2	0.80432	0.83881	0.90221
475.3	0.80433	0.83882	0.9022
475.4	0.80434	0.83882	0.90219
475.5	0.80435	0.83883	0.90218
475.6	0.80436	0.83884	0.90217
475.7	0.80437	0.83884	0.90215
475.8	0.80437	0.83885	0.90214
475.9	0.80438	0.83886	0.90213
476	0.80439	0.83886	0.90212
476.1	0.8044	0.83887	0.90211
476.2	0.8044	0.83888	0.90209
476.3	0.80441	0.83889	0.90208
476.4	0.80441	0.83889	0.90207
476.5	0.80442	0.8389	0.90206
476.6	0.80442	0.83891	0.90204
476.7	0.80443	0.83891	0.90203
476.8	0.80443	0.83892	0.90202
476.9	0.80443	0.83893	0.902
477	0.80444	0.83893	0.90199
477.1	0.80444	0.83894	0.90198
477.2	0.80444	0.83895	0.90196
477.3	0.80444	0.83895	0.90195
477.4	0.80444	0.83896	0.90193
477.5	0.80444	0.83896	0.90192
477.6	0.80444	0.83897	0.90191
477.7	0.80444	0.83898	0.90189
477.8	0.80444	0.83898	0.90188
477.9	0.80444	0.83899	0.90186
478	0.80443	0.83899	0.90185
478.1	0.80443	0.839	0.90183
478.2	0.80443	0.839	0.90182
478.3	0.80442	0.83901	0.9018
478.4	0.80442	0.83901	0.90179
478.5	0.80442	0.83902	0.90177
478.6	0.80441	0.83902	0.90175
478.7	0.80441	0.83902	0.90174
478.8	0.8044	0.83903	0.90172
478.9	0.80439	0.83903	0.90171
479	0.80439	0.83903	0.90169
479.1	0.80438	0.83903	0.90167
479.2	0.80437	0.83904	0.90166
479.3	0.80436	0.83904	0.90164
479.4	0.80435	0.83904	0.90162
479.5	0.80435	0.83904	0.90161
479.6	0.80434	0.83904	0.90159
479.7	0.80433	0.83904	0.90157
479.8	0.80432	0.83904	0.90155
479.9	0.8043	0.83904	0.90154
480	0.80429	0.83904	0.90152
480.1	0.80428	0.83904	0.9015
480.2	0.80427	0.83904	0.90148
480.3	0.80426	0.83904	0.90146
480.4	0.80424	0.83903	0.90145
480.5	0.80423	0.83903	0.90143
480.6	0.80422	0.83903	0.90141
480.7	0.8042	0.83903	0.90139
480.8	0.80419	0.83902	0.90137
480.9	0.80417	0.83902	0.90135
481	0.80416	0.83901	0.90133
481.1	0.80414	0.83901	0.90131
481.2	0.80413	0.839	0.90129
481.3	0.80411	0.83899	0.90127
481.4	0.8041	0.83899	0.90125
481.5	0.80408	0.83898	0.90123
481.6	0.80406	0.83897	0.90121
481.7	0.80404	0.83896	0.90119
481.8	0.80403	0.83896	0.90117
481.9	0.80401	0.83895	0.90115
482	0.80399	0.83894	0.90113
482.1	0.80397	0.83893	0.90111
482.2	0.80395	0.83891	0.90109
482.3	0.80393	0.8389	0.90107
482.4	0.80391	0.83889	0.90105
482.5	0.80389	0.83888	0.90103
482.6	0.80387	0.83886	0.901
482.7	0.80385	0.83885	0.90098
482.8	0.80383	0.83884	0.90096
482.9	0.80381	0.83882	0.90094
483	0.80379	0.83881	0.90092
483.1	0.80377	0.83879	0.90089
483.2	0.80374	0.83877	0.90087
483.3	0.80372	0.83876	0.90085
483.4	0.8037	0.83874	0.90083
483.5	0.80368	0.83872	0.9008
483.6	0.80365	0.8387	0.90078
483.7	0.80363	0.83868	0.90076
483.8	0.80361	0.83866	0.90073
483.9	0.80358	0.83864	0.90071
484	0.80356	0.83862	0.90069
484.1	0.80353	0.8386	0.90066
484.2	0.80351	0.83857	0.90064
484.3	0.80348	0.83855	0.90062
484.4	0.80346	0.83853	0.90059
484.5	0.80343	0.8385	0.90057
484.6	0.80341	0.83848	0.90054
484.7	0.80338	0.83845	0.90052
484.8	0.80336	0.83843	0.90049
484.9	0.80333	0.8384	0.90047
485	0.8033	0.83837	0.90044
485.1	0.80328	0.83834	0.90042
485.2	0.80325	0.83832	0.90039
485.3	0.80322	0.83829	0.90037
485.4	0.8032	0.83826	0.90034
485.5	0.80317	0.83823	0.90032
485.6	0.80314	0.8382	0.90029
485.7	0.80311	0.83816	0.90027
485.8	0.80309	0.83813	0.90024
485.9	0.80306	0.8381	0.90022
486	0.80303	0.83807	0.90019
486.1	0.803	0.83803	0.90016
486.2	0.80297	0.838	0.90014
486.3	0.80294	0.83796	0.90011
486.4	0.80291	0.83793	0.90008
486.5	0.80288	0.83789	0.90006
486.6	0.80285	0.83786	0.90003
486.7	0.80282	0.83782	0.9
486.8	0.80279	0.83778	0.89997
486.9	0.80276	0.83774	0.89995
487	0.80273	0.8377	0.89992
487.1	0.8027	0.83767	0.89989
487.2	0.80267	0.83763	0.89986
487.3	0.80264	0.83759	0.89984
487.4	0.80261	0.83754	0.89981
487.5	0.80257	0.8375	0.89978
487.6	0.80254	0.83746	0.89975
487.7	0.80251	0.83742	0.89972
487.8	0.80248	0.83738	0.8997
487.9	0.80244	0.83733	0.89967
488	0.80241	0.83729	0.89964
488.1	0.80238	0.83725	0.89961
488.2	0.80234	0.8372	0.89958
488.3	0.80231	0.83716	0.89955
488.4	0.80228	0.83711	0.89952
488.5	0.80224	0.83706	0.89949
488.6	0.80221	0.83702	0.89946
488.7	0.80217	0.83697	0.89943
488.8	0.80214	0.83692	0.89941
488.9	0.8021	0.83688	0.89938
489	0.80207	0.83683	0.89935
489.1	0.80203	0.83678	0.89932
489.2	0.80199	0.83673	0.89929
489.3	0.80196	0.83668	0.89926
489.4	0.80192	0.83663	0.89923
489.5	0.80188	0.83658	0.89919
489.6	0.80185	0.83653	0.89916
489.7	0.80181	0.83648	0.89913
489.8	0.80177	0.83643	0.8991
489.9	0.80173	0.83638	0.89907
490	0.80169	0.83633	0.89904
490.1	0.80166	0.83628	0.89901
490.2	0.80162	0.83622	0.89898
490.3	0.80158	0.83617	0.89895
490.4	0.80154	0.83612	0.89892
490.5	0.8015	0.83606	0.89889
490.6	0.80146	0.83601	0.89885
490.7	0.80141	0.83596	0.89882
490.8	0.80137	0.8359	0.89879
490.9	0.80133	0.83585	0.89876
491	0.80129	0.83579	0.89873
491.1	0.80125	0.83574	0.89869
491.2	0.80121	0.83568	0.89866
491.3	0.80116	0.83563	0.89863
491.4	0.80112	0.83557	0.8986
491.5	0.80107	0.83552	0.89857
491.6	0.80103	0.83546	0.89853
491.7	0.80099	0.83541	0.8985
491.8	0.80094	0.83535	0.89847
491.9	0.8009	0.83529	0.89843
492	0.80085	0.83524	0.8984
492.1	0.8008	0.83518	0.89837
492.2	0.80076	0.83512	0.89834
492.3	0.80071	0.83507	0.8983
492.4	0.80066	0.83501	0.89827
492.5	0.80062	0.83495	0.89824
492.6	0.80057	0.83489	0.8982
492.7	0.80052	0.83484	0.89817
492.8	0.80047	0.83478	0.89814
492.9	0.80042	0.83472	0.8981
493	0.80037	0.83466	0.89807
493.1	0.80032	0.83461	0.89803
493.2	0.80027	0.83455	0.898
493.3	0.80022	0.83449	0.89797
493.4	0.80017	0.83443	0.89793
493.5	0.80012	0.83437	0.8979
493.6	0.80006	0.83431	0.89786
493.7	0.80001	0.83426	0.89783
493.8	0.79996	0.8342	0.89779
493.9	0.7999	0.83414	0.89776
494	0.79985	0.83408	0.89773
494.1	0.7998	0.83402	0.89769
494.2	0.79974	0.83396	0.89766
494.3	0.79968	0.8339	0.89762
494.4	0.79963	0.83385	0.89759
494.5	0.79957	0.83379	0.89755
494.6	0.79952	0.83373	0.89752
494.7	0.79946	0.83367	0.89748
494.8	0.7994	0.83361	0.89745
494.9	0.79934	0.83355	0.89741
495	0.79928	0.83349	0.89737
495.1	0.79922	0.83344	0.89734
495.2	0.79917	0.83338	0.8973
495.3	0.79911	0.83332	0.89727
495.4	0.79904	0.83326	0.89723
495.5	0.79898	0.8332	0.8972
495.6	0.79892	0.83314	0.89716
495.7	0.79886	0.83308	0.89712
495.8	0.7988	0.83303	0.89709
495.9	0.79874	0.83297	0.89705
496	0.79867	0.83291	0.89702
496.1	0.79861	0.83285	0.89698
496.2	0.79855	0.83279	0.89694
496.3	0.79848	0.83273	0.89691
496.4	0.79842	0.83268	0.89687
496.5	0.79835	0.83262	0.89684
496.6	0.79829	0.83256	0.8968
496.7	0.79822	0.8325	0.89676
496.8	0.79815	0.83244	0.89673
496.9	0.79809	0.83239	0.89669
497	0.79802	0.83233	0.89665
497.1	0.79795	0.83227	0.89662
497.2	0.79788	0.83221	0.89658
497.3	0.79782	0.83215	0.89654
497.4	0.79775	0.8321	0.8965
497.5	0.79768	0.83204	0.89647
497.6	0.79761	0.83198	0.89643
497.7	0.79754	0.83192	0.89639
497.8	0.79747	0.83187	0.89636
497.9	0.7974	0.83181	0.89632
498	0.79733	0.83175	0.89628
498.1	0.79726	0.8317	0.89624
498.2	0.79718	0.83164	0.89621
498.3	0.79711	0.83158	0.89617
498.4	0.79704	0.83152	0.89613
498.5	0.79697	0.83147	0.89609
498.6	0.79689	0.83141	0.89606
498.7	0.79682	0.83135	0.89602
498.8	0.79675	0.8313	0.89598
498.9	0.79667	0.83124	0.89594
499	0.7966	0.83118	0.8959
499.1	0.79653	0.83113	0.89587
499.2	0.79645	0.83107	0.89583
499.3	0.79638	0.83101	0.89579
499.4	0.7963	0.83096	0.89575
499.5	0.79623	0.8309	0.89571
499.6	0.79615	0.83084	0.89567
499.7	0.79607	0.83079	0.89564
499.8	0.796	0.83073	0.8956
499.9	0.79592	0.83067	0.89556
500	0.79585	0.83062	0.89552
500.1	0.79577	0.83056	0.89548
500.2	0.79569	0.8305	0.89544
500.3	0.79561	0.83045	0.8954
500.4	0.79554	0.83039	0.89537
500.5	0.79546	0.83033	0.89533
500.6	0.79538	0.83027	0.89529
500.7	0.7953	0.83022	0.89525
500.8	0.79523	0.83016	0.89521
500.9	0.79515	0.8301	0.89517
501	0.79507	0.83005	0.89513
501.1	0.79499	0.82999	0.89509
501.2	0.79491	0.82993	0.89505
501.3	0.79483	0.82988	0.89501
501.4	0.79476	0.82982	0.89498
501.5	0.79468	0.82976	0.89494
501.6	0.7946	0.8297	0.8949
501.7	0.79452	0.82965	0.89486
501.8	0.79444	0.82959	0.89482
501.9	0.79436	0.82953	0.89478
502	0.79428	0.82947	0.89474
502.1	0.7942	0.82941	0.8947
502.2	0.79412	0.82936	0.89466
502.3	0.79404	0.8293	0.89462
502.4	0.79396	0.82924	0.89458
502.5	0.79388	0.82918	0.89454
502.6	0.7938	0.82912	0.8945
502.7	0.79372	0.82906	0.89446
502.8	0.79365	0.82901	0.89442
502.9	0.79357	0.82895	0.89438
503	0.79349	0.82889	0.89434
503.1	0.79341	0.82883	0.8943
503.2	0.79333	0.82877	0.89426
503.3	0.79325	0.82871	0.89422
503.4	0.79317	0.82865	0.89418
503.5	0.79309	0.82859	0.89414
503.6	0.79301	0.82853	0.8941
503.7	0.79293	0.82846	0.89406
503.8	0.79285	0.8284	0.89402
503.9	0.79277	0.82834	0.89398
504	0.79269	0.82828	0.89394
504.1	0.79261	0.82822	0.89389
504.2	0.79253	0.82816	0.89385
504.3	0.79245	0.82809	0.89381
504.4	0.79238	0.82803	0.89377
504.5	0.7923	0.82797	0.89373
504.6	0.79222	0.8279	0.89369
504.7	0.79214	0.82784	0.89365
504.8	0.79206	0.82778	0.89361
504.9	0.79198	0.82771	0.89357
505	0.7919	0.82765	0.89353
505.1	0.79182	0.82758	0.89348
505.2	0.79175	0.82752	0.89344
505.3	0.79167	0.82745	0.8934
505.4	0.79159	0.82738	0.89336
505.5	0.79151	0.82732	0.89332
505.6	0.79143	0.82725	0.89328
505.7	0.79136	0.82718	0.89324
505.8	0.79128	0.82712	0.89319
505.9	0.7912	0.82705	0.89315
506	0.79112	0.82698	0.89311
506.1	0.79104	0.82691	0.89307
506.2	0.79097	0.82684	0.89303
506.3	0.79089	0.82677	0.89298
506.4	0.79081	0.8267	0.89294
506.5	0.79073	0.82663	0.8929
506.6	0.79066	0.82656	0.89286
506.7	0.79058	0.82649	0.89281
506.8	0.7905	0.82641	0.89277
506.9	0.79043	0.82634	0.89273
507	0.79035	0.82627	0.89269
507.1	0.79027	0.8262	0.89264
507.2	0.7902	0.82612	0.8926
507.3	0.79012	0.82605	0.89256
507.4	0.79004	0.82597	0.89252
507.5	0.78996	0.8259	0.89247
507.6	0.78989	0.82582	0.89243
507.7	0.78981	0.82574	0.89239
507.8	0.78974	0.82567	0.89235
507.9	0.78966	0.82559	0.8923
508	0.78958	0.82551	0.89226
508.1	0.78951	0.82543	0.89222
508.2	0.78943	0.82535	0.89217
508.3	0.78935	0.82527	0.89213
508.4	0.78928	0.82519	0.89209
508.5	0.7892	0.82511	0.89204
508.6	0.78912	0.82503	0.892
508.7	0.78905	0.82495	0.89195
508.8	0.78897	0.82486	0.89191
508.9	0.78889	0.82478	0.89187
509	0.78882	0.8247	0.89182
509.1	0.78874	0.82461	0.89178
509.2	0.78866	0.82453	0.89173
509.3	0.78859	0.82444	0.89169
509.4	0.78851	0.82435	0.89165
509.5	0.78843	0.82427	0.8916
509.6	0.78836	0.82418	0.89156
509.7	0.78828	0.82409	0.89151
509.8	0.7882	0.824	0.89147
509.9	0.78812	0.82391	0.89142
510	0.78805	0.82382	0.89138
510.1	0.78797	0.82373	0.89133
510.2	0.78789	0.82364	0.89129
510.3	0.78781	0.82355	0.89124
510.4	0.78773	0.82346	0.8912
510.5	0.78766	0.82336	0.89115
510.6	0.78758	0.82327	0.89111
510.7	0.7875	0.82318	0.89106
510.8	0.78742	0.82308	0.89102
510.9	0.78734	0.82299	0.89097
511	0.78726	0.82289	0.89093
511.1	0.78718	0.82279	0.89088
511.2	0.7871	0.82269	0.89084
511.3	0.78702	0.8226	0.89079
511.4	0.78694	0.8225	0.89074
511.5	0.78686	0.8224	0.8907
511.6	0.78678	0.8223	0.89065
511.7	0.7867	0.8222	0.8906
511.8	0.78662	0.8221	0.89056
511.9	0.78654	0.82199	0.89051
512	0.78645	0.82189	0.89047
512.1	0.78637	0.82179	0.89042
512.2	0.78629	0.82168	0.89037
512.3	0.7862	0.82158	0.89033
512.4	0.78612	0.82148	0.89028
512.5	0.78604	0.82137	0.89023
512.6	0.78595	0.82126	0.89018
512.7	0.78587	0.82116	0.89014
512.8	0.78578	0.82105	0.89009
512.9	0.7857	0.82094	0.89004
513	0.78561	0.82083	0.88999
513.1	0.78552	0.82072	0.88995
513.2	0.78544	0.82061	0.8899
