-14591905.365894580192-11895497.769505189987*I	16111464.275921754365+11016218.855482854265*I	-16572805.357121271725-8008559.9428754629009*I
-14592533.894492588087-11867660.013809299886*I	16090588.857191948358+10989598.686592372830*I	-16545092.520759920424-8000189.0871903072658*I
-14592880.281507756114-11840524.591881748364*I	16069974.671291119118+10963716.488477595519*I	-16517847.501461457515-7992097.6738903966631*I
-14592961.718725158358-11814072.364805045012*I	-16049621.162548366661-10938546.490031608005*I	-16491060.092646197223-7984274.5212191421395*I
-14592794.412214067279-11788284.684465983211*I	16029527.503002838088+10914064.043478501016*I	-16464720.404901048618-7976708.9707248428389*I
-14592393.642508580845-11763143.388653755260*I	-16009692.620386705067-10890245.564668570389*I	-16438818.852569226559-7969390.8591419302419*I
-14591773.820886792462-11738630.795108489589*I	-15990115.223603906406-10867068.477109196265*I	-16413346.141033074961-7962310.4919838976466*I
-14590948.542007787713-11714729.694689387973*I	-15970793.825933845437-10844511.159466305183*I	-16388293.254649167703-7955458.6187309686839*I
-14589930.633149182150-11691423.343811081060*I	-15951726.766166837750-10822552.896292020847*I	-16363651.445297503320-7948826.4095044660699*I
-14588732.200272198043-11668695.456278611986*I	-15932912.227858084306-10801173.831753069513*I	-16339412.221509073974-7942405.4331279975748*I
-14587364.671126414269-11646530.194635335901*I	-15914348.256869024261-10780354.926151879629*I	-16315567.338138381249-7936187.6364830500971*I
-14585838.835592301192-11624912.161123752664*I	-15896032.777348861476-10760077.915048243756*I	-16292108.786549603958-7930165.3250734374488*I
-14584164.883446452137-11603826.388346661895*I	-15877963.606294648751-10740325.270804021595*I	-16269028.785287108416-7924331.1447193394081*I
-14582352.439722019735-11583258.329704858454*I	-15860138.466815369957-10721080.166386772316*I	-16246319.771202840356-7918678.0643074495634*I
-14580410.597825229414-11563193.849677707402*I	-15842555.000213820633-10702326.441280517432*I	-16223974.391014860025-7913199.3595290632776*I
-14578347.950557941445-11543619.214004204523*I	-15825210.776989609490-10684048.569363147893*I	16201985.493272887172+7907888.5975428260555*I
-14576172.619186032874-11524521.079814411607*I	-15808103.306857161114-10666231.628620387527*I	16180346.120708219320+7902739.6225033640528*I
-14573892.280683836347-11505886.485754339979*I	-15791230.047864082924-10648861.272575788402*I	16159049.502946782583+7897746.5419011661513*I
-14571514.193275968735-11487702.842141338898*I	-15774588.414687569018-10631923.703325033610*I	-16138089.049565376836-7892903.7136629115161*I
-14569045.220389573409-11469957.921181736988*I	-15758175.786179563249-10615405.646070924756*I	-16117458.343472392783-7888205.7339649654833*I
-14566491.853122251407-11452639.847277804342*I	-15741989.512225116586-10599294.325062894099*I	16097151.134595413707+7883647.4257160251090*I
-14563860.231323734843-11435737.087446979159*I	-15726026.919972681413-10583577.440851759009*I	16077161.333859175104+7879223.8276679064826*I
-14561156.163382628230-11419238.441872672391*I	-15710285.319489927094-10568243.148776778143*I	16057483.007438346298+7874930.1841162496529*I
-14558385.144803278664-11403133.034602770968*I	-15694762.008893983034-10553280.038607919339*I	16038110.371270524376+7870761.9351554925078*I
-14555552.375652004167-11387410.304409154783*I	-15679454.279000769369-10538677.115271649439*I	16019037.785815696919+7866714.7074548492948*I
-14552662.776946482521-11372059.995819080796*I	-15664359.417534218575-10524423.780593543287*I	16000259.751049240200+7862784.3055242382097*I
