-0.45284E+00 -0.26788E+01  0.22012E+01  0.27915E-02  0.20949E-02  0.35250E+00
-0.44977E+00 -0.26767E+01  0.22039E+01  0.28091E-02  0.21055E-02  0.35500E+00
-0.44672E+00 -0.26748E+01  0.22067E+01  0.28250E-02  0.21147E-02  0.35750E+00
-0.44370E+00 -0.26732E+01  0.22097E+01  0.28392E-02  0.21225E-02  0.36000E+00
-0.44069E+00 -0.26719E+01  0.22128E+01  0.28515E-02  0.21287E-02  0.36250E+00
-0.43771E+00 -0.26710E+01  0.22162E+01  0.28619E-02  0.21331E-02  0.36500E+00
-0.43474E+00 -0.26704E+01  0.22198E+01  0.28700E-02  0.21358E-02  0.36750E+00
-0.43180E+00 -0.26703E+01  0.22235E+01  0.28758E-02  0.21364E-02  0.37000E+00
-0.42887E+00 -0.26706E+01  0.22276E+01  0.28790E-02  0.21349E-02  0.37250E+00
-0.42597E+00 -0.26714E+01  0.22320E+01  0.28794E-02  0.21310E-02  0.37500E+00
-0.42308E+00 -0.26727E+01  0.22367E+01  0.28767E-02  0.21245E-02  0.37750E+00
-0.42022E+00 -0.26746E+01  0.22418E+01  0.28707E-02  0.21153E-02  0.38000E+00
-0.41737E+00 -0.26772E+01  0.22473E+01  0.28610E-02  0.21030E-02  0.38250E+00
-0.41454E+00 -0.26804E+01  0.22534E+01  0.28473E-02  0.20873E-02  0.38500E+00
-0.41173E+00 -0.26845E+01  0.22600E+01  0.28292E-02  0.20678E-02  0.38750E+00
-0.40894E+00 -0.26895E+01  0.22674E+01  0.28061E-02  0.20443E-02  0.39000E+00
-0.40616E+00 -0.26955E+01  0.22756E+01  0.27775E-02  0.20162E-02  0.39250E+00
-0.40340E+00 -0.27027E+01  0.22848E+01  0.27427E-02  0.19829E-02  0.39500E+00
-0.40066E+00 -0.27114E+01  0.22953E+01  0.27008E-02  0.19437E-02  0.39750E+00
-0.39794E+00 -0.27217E+01  0.23073E+01  0.26509E-02  0.18978E-02  0.40000E+00
-0.39523E+00 -0.27342E+01  0.23213E+01  0.25916E-02  0.18442E-02  0.40250E+00
-0.39254E+00 -0.27493E+01  0.23380E+01  0.25211E-02  0.17812E-02  0.40500E+00
-0.38987E+00 -0.27677E+01  0.23583E+01  0.24371E-02  0.17071E-02  0.40750E+00
-0.38722E+00 -0.27908E+01  0.23837E+01  0.23363E-02  0.16190E-02  0.41000E+00
-0.38458E+00 -0.28203E+01  0.24172E+01  0.22132E-02  0.15125E-02  0.41250E+00
-0.38195E+00 -0.28601E+01  0.24643E+01  0.20588E-02  0.13800E-02  0.41500E+00
-0.37934E+00 -0.29187E+01  0.25396E+01  0.18540E-02  0.12059E-02  0.41750E+00
-0.37675E+00 -0.30265E+01  0.27022E+01  0.15391E-02  0.94090E-03  0.42000E+00
-0.37417E+00 -0.33009E+01  0.33412E+01  0.10116E-02  0.50012E-03  0.42250E+00
-0.37161E+00 -0.32951E+01  0.33434E+01  0.10259E-02  0.50686E-03  0.42500E+00
-0.36906E+00 -0.32893E+01  0.33456E+01  0.10403E-02  0.51365E-03  0.42750E+00
-0.36653E+00 -0.32836E+01  0.33478E+01  0.10549E-02  0.52049E-03  0.43000E+00
-0.36401E+00 -0.32779E+01  0.33500E+01  0.10695E-02  0.52738E-03  0.43250E+00
-0.36151E+00 -0.32722E+01  0.33522E+01  0.10843E-02  0.53431E-03  0.43500E+00
-0.35902E+00 -0.32666E+01  0.33544E+01  0.10992E-02  0.54129E-03  0.43750E+00
-0.35655E+00 -0.32610E+01  0.33566E+01  0.11142E-02  0.54832E-03  0.44000E+00
-0.35409E+00 -0.32554E+01  0.33588E+01  0.11293E-02  0.55540E-03  0.44250E+00
-0.35164E+00 -0.32499E+01  0.33609E+01  0.11445E-02  0.56252E-03  0.44500E+00
-0.34921E+00 -0.32444E+01  0.33631E+01  0.11599E-02  0.56969E-03  0.44750E+00
