# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Au           Ta                800.000000 No           Yes          1279.837476       199.915174       408.274028     0.041092            12.971842           18.295927
Au           V                 800.000000 No           Yes           483.845057       199.516175       594.427159     0.154086            12.971842           19.686380
Au           W                 800.000000 Yes          Yes           396.553031       190.468766      1095.191382     0.214487            12.971842           22.554299
Au           Ethanol           800.000000 Yes          Yes           566.484100       156.658628      2050.434579     0.968389            12.971842    822945358.199692
Au           Air               400.000000 Yes          Yes           394.716374       190.130253      1287.794071     0.407138            16.298493           -1.000000
Au           Au                400.000000 No           Yes           385.237718       289.649189       289.649189     0.000000            16.298493           16.298493
Au           SiC               400.000000 No           Yes           205.315133       198.900400       471.027637     0.230986            16.298493          317.098570
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Au           TiO2              400.000000 No           Yes           199.862113       198.598622       408.967687     0.255332            16.298493           -1.000000
Au           Be                400.000000 No           Yes           303.814290       390.317804       150.063508     0.075769            16.298493           10.143565
Au           Ge                400.000000 No           Yes           267.524303       359.289212       236.712541     0.147638            16.298493           14.373918
Au           Si                400.000000 No           Yes           241.417826       374.724825      2635.033672     0.350290            16.298493           82.437541
Au           a-C               400.000000 No           Yes           296.710394       212.195959     23385.330897     0.098582            16.298493           46.901858
Au           Graphite(o)       400.000000 No           Yes           268.602945       255.430462       728.029658     0.071317            16.298493           26.013888
Au           Graphite(e)       400.000000 No           Yes           263.821921       179.198503       635.982574     0.291021            16.298493         1820.880461
Au           SiO2              400.000000 No           Yes           271.807806       179.429931       657.447412     0.306386            16.298493           -1.000000
Au           Al2O3             400.000000 No           Yes           231.753782       175.324116       501.466188     0.271740            16.298493           -1.000000
Au           Diamond           400.000000 No           Yes           200.373830       182.951455       401.363299     0.249264            16.298493           -1.000000
Au           GaAs              400.000000 No           Yes           264.411225       364.894116       246.319013     0.166508            16.298493           14.843138
Au           InP               400.000000 No           Yes           257.137399       346.523446       339.082896     0.181180            16.298493           18.385249
Au           GaP               400.000000 No           Yes           225.910156       282.865224       921.390907     0.276800            16.298493          115.911863
Au           V                 400.000000 No           Yes           299.809560       421.164394       131.657232     0.099884            16.298493            9.141931
Au           W                 400.000000 No           Yes           287.608333       351.498513       198.285930     0.082303            16.298493           12.541950
