# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Au           GaAs              800.000000 Yes          No            145.378497       108.703864       195.010562     0.900557            12.971842          743.206783
Au           InP               800.000000 Yes          No            167.838999       117.419653       242.000093     0.840522            12.971842          302.116660
Au           GaP               800.000000 Yes          No            190.530436       123.907213       293.262911     0.944423            12.971842           -1.000000
Au           W                 800.000000 Yes          No            396.553031       190.468766      1095.191382     0.214487            12.971842           22.554299
Au           Ethanol           800.000000 Yes          No            566.484100       156.658628      2050.434579     0.968389            12.971842    822945358.199692
Au           Air               400.000000 Yes          No            394.716374       190.130253      1287.794071     0.407138            16.298493           -1.000000
Au           Ag                400.000000 No           Yes           817.186413       315.213785       279.440145     0.108448            16.298493           15.132416
Au           Al                400.000000 No           Yes           340.509526       730.696985        90.480002     0.178944            16.298493            6.755031
Au           Ni                400.000000 No           Yes           357.123600       340.908634       193.196536     0.015270            16.298493           12.278114
Au           Ti                400.000000 No           Yes           332.588233       371.690459       162.211457     0.037894            16.298493           10.769734
Au           Cr                400.000000 No           Yes           336.792299       362.377550       170.242764     0.031287            16.298493           11.173797
Au           Cu                400.000000 No           Yes           404.492782       303.715821       254.947552     0.002279            16.298493           14.937959
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
Au           Li                400.000000 No           Yes           880.948897       267.007959       412.823656     0.092353            16.298493           19.480152
Au           Mg                400.000000 No           Yes           410.105349       542.128182       128.174731     0.126611            16.298493            9.023966
Au           Na                400.000000 No           Yes          1454.742416       255.106459       512.062998     0.149072            16.298493           21.220639
Au           Bi                400.000000 No           Yes           374.689001       306.643409       247.107911     0.002162            16.298493           14.631683
Au           Pt                400.000000 No           Yes           353.563587       363.863572       170.371342     0.026075            16.298493           11.179796
Au           Ta                400.000000 No           Yes           384.427995       319.658097       224.080608     0.005326            16.298493           13.657705
SiC          Ag                800.000000 Yes          Yes           269.300102       572.268419       126.733718     0.989880            -1.000000           11.429854
SiC          Au                800.000000 Yes          Yes           258.236513       484.160658       137.870277     0.949357            -1.000000           12.971842
SiC          Al                800.000000 Yes          Yes           294.197128      1037.641673        92.358017     0.706768            -1.000000            7.696734
SiC          Ni                800.000000 Yes          Yes           284.904040       673.120264       145.702190     0.508909            -1.000000           13.012167
SiC          Ti                800.000000 No           Yes           303.512502       837.875178       179.451888     0.331695            -1.000000           15.875809
SiC          Be                800.000000 No           Yes           315.437915       966.037411       213.083295     0.252082            -1.000000           18.805144
SiC          Cr                800.000000 No           Yes           312.056641       881.702494       206.824698     0.270137            -1.000000           18.395985
SiC          Cu                800.000000 Yes          Yes           260.672168       500.293943       136.167578     0.920406            -1.000000           12.699099
SiC          Li                800.000000 Yes          Yes           223.104647       325.140522       153.972365     0.867970            -1.000000           16.847964
SiC          Mg                800.000000 Yes          Yes           287.433233       850.350127        98.056992     0.889691            -1.000000            8.295455
SiC          Na                800.000000 Yes          Yes           203.504180       273.020193       151.711474     0.976558            -1.000000           18.109561
SiC          Bi                800.000000 No           Yes           301.897190       760.611256       186.992628     0.330194            -1.000000           16.804806
SiC          Pt                800.000000 Yes          Yes           293.094171       784.184096       146.384647     0.451567            -1.000000           12.830829
SiC          Ge                800.000000 No           Yes           348.849487     12033.191089      2298.065660     0.082928            -1.000000          197.595968
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
SiC          Si                800.000000 No           Yes           374.258675    450660.993168    113082.243217     0.028825            -1.000000         9796.630740
SiC          a-C               800.000000 No           Yes           481.026110      2495.572499       983.996081     0.050089            -1.000000           78.977175
SiC          Graphite(o)       800.000000 No           Yes           362.722069      1412.078078       410.151802     0.093273            -1.000000           36.151649
SiC          GaAs              800.000000 No           Yes           374.522410     34101.288849      8578.591797     0.028570            -1.000000          743.206783
SiC          InP               800.000000 No           Yes           382.335322     13070.569121      3489.308616     0.020268            -1.000000          302.116660
SiC          Ta                800.000000 Yes          Yes           253.667779       402.152431       177.380644     0.552597            -1.000000           18.295927
SiC          V                 800.000000 No           Yes           316.684743       913.749914       221.132984     0.244427            -1.000000           19.686380
SiC          W                 800.000000 No           Yes           327.013348      1108.895114       255.861056     0.192017            -1.000000           22.554299
SiC          Ethanol           800.000000 No           Yes           663.732640 28520115035.912781 12574238106.306330     0.100920            -1.000000    822945358.199692
SiC          Ag                400.000000 No           Yes          1199.034704      2144.073349      1003.650928     0.890673           317.098570           15.132416
SiC          Au                400.000000 No           Yes           205.315133       471.027637       198.900400     0.230986           317.098570           16.298493
SiC          Al                400.000000 Yes          Yes           119.573574       209.436572        69.536891     0.790423           317.098570            6.755031
SiC          Ni                400.000000 No           Yes           163.515230       336.588370       134.665194     0.267454           317.098570           12.278114
SiC          Ti                400.000000 No           Yes           154.057070       343.430045       117.423771     0.261390           317.098570           10.769734
SiC          Be                400.000000 No           Yes           154.561846       438.836248       113.929953     0.218165           317.098570           10.143565
SiC          Cr                400.000000 No           Yes           156.314136       343.995923       121.907791     0.257270           317.098570           11.173797
SiC          Cu                400.000000 No           Yes           195.845214       393.276082       178.500996     0.288268           317.098570           14.937959
SiC          Li                400.000000 No           Yes           700.917194      1628.590547       688.893560     0.682394           317.098570           19.480152
SiC          Mg                400.000000 Yes          Yes            93.767516       121.908062        72.680688     0.845209           317.098570            9.023966
SiC          Na                400.000000 No           Yes          2510.295877    265635.821100      2327.466546     0.861030           317.098570           21.220639
# Substrate  Layer        Wavelength (nm) OldSPPactive NewSPPactive Period (nm) DecayDepth1 (nm) DecayDepth2 (nm) Reflectivity OpticalPenetration1 OpticalPenetration2
SiC          Bi                400.000000 No           Yes           186.954479       404.715015       170.010462     0.242472           317.098570           14.631683
SiC          Pt                400.000000 No           Yes           153.787400       305.306381       120.025311     0.298410           317.098570           11.179796
SiC          Ge                400.000000 No           Yes           162.980053       903.953693       167.713598     0.119898           317.098570           14.373918
SiC          Si                400.000000 No           Yes           161.465014     33109.826005      1057.024727     0.113863           317.098570           82.437541
SiC          a-C               400.000000 No           Yes           261.377597      2554.903217       656.978287     0.066083           317.098570           46.901858
SiC          Graphite(o)       400.000000 No           Yes           196.187623      1172.544836       312.370061     0.041009           317.098570           26.013888
SiC          GaAs              400.000000 No           Yes           162.355427      1004.815775       173.920926     0.120801           317.098570           14.843138
SiC          InP               400.000000 No           Yes           164.948475      1298.203492       216.578693     0.097990           317.098570           18.385249
SiC          GaP               400.000000 No           Yes           173.198168     16439.507821      1537.147961     0.042698           317.098570          115.911863
SiC          Ta                400.000000 No           Yes           177.978088       352.054035       154.979573     0.283586           317.098570           13.657705
SiC          V                 400.000000 No           Yes           151.129810       443.758133       103.340208     0.243754           317.098570            9.141931
SiC          W                 400.000000 No           Yes           163.355138       593.401280       143.438858     0.143311           317.098570           12.541950
Al           Air               800.000000 Yes          No            795.748463        96.081920      7296.539157     0.868184             7.696734           -1.000000
Al           Ag                800.000000 No           Yes          1765.146634       116.376211       267.342066     0.072478             7.696734           11.429854
Al           Au                800.000000 No           Yes          1872.022472       112.130070       332.433538     0.098072             7.696734           12.971842
