# C_CrxOy	e_real	e_imag	R	alpha	1/alpha
#				nm-1	nm
0.721	4.3208730800666	3.7672901349487	0.200461	0.0102901	97.1807854151077
0.722	4.3148364421273	3.7607832839952	0.200187	0.0102799	97.27721086781
0.723	4.3088093543104	3.7542955699972	0.199913	0.0102698	97.3728797055444
0.724	4.3027918029311	3.7478269169618	0.199639	0.0102597	97.4687369026385
0.725	4.2967837742653	3.7413772492651	0.199365	0.0102496	97.5647830159226
0.726	4.2907852545504	3.7349464916503	0.199092	0.0102395	97.661018604424
0.727	4.2847962299862	3.7285345692258	0.19882	0.0102295	97.7564885869299
0.728	4.2788166867356	3.7221414074629	0.198547	0.0102195	97.8521454082881
0.729	4.2728466109253	3.715766932194	0.198276	0.0102095	97.9479896175131
0.73	4.2668859886471	3.7094110696103	0.198004	0.0101995	98.0440217657728
0.731	4.2609348059582	3.7030737462602	0.197733	0.0101896	98.1392792651331
0.732	4.2549930488822	3.6967548890471	0.197462	0.0101797	98.234722044854
0.733	4.2490607034098	3.6904544252272	0.197192	0.0101698	98.3303506460304
0.734	4.2431377554997	3.684172282408	0.196922	0.01016	98.4251968503937
0.735	4.2372241910794	3.6779083885461	0.196652	0.0101502	98.5202262024394
0.736	4.2313199960456	3.6716626719452	0.196383	0.0101404	98.6154392331663
0.737	4.2254251562652	3.6654350612541	0.196114	0.0101306	98.7108364756283
0.738	4.2195396575763	3.6592254854653	0.195846	0.0101209	98.8054422037566
0.739	4.2136634857882	3.6530338739124	0.195578	0.0101112	98.9002294485323
0.74	4.2077966266831	3.6468601562687	0.19531	0.0101015	98.9951987328615
0.741	4.2019390660158	3.6407042625451	0.195043	0.0100918	99.0903505816604
0.742	4.196090789515	3.6345661230884	0.194776	0.0100822	99.1847017516018
0.743	4.190251782884	3.628445668579	0.194509	0.0100726	99.2792327700892
0.744	4.1844220318012	3.6223428300298	0.194243	0.010063	99.3739441518434
0.745	4.1786015219206	3.6162575387837	0.193977	0.0100535	99.4678470184513
0.746	4.172790238873	3.610189726512	0.193712	0.0100439	99.5629187865271
0.747	4.1669881682661	3.6041393252128	0.193447	0.0100344	99.657179303197
0.748	4.1611952956855	3.5981062672087	0.193182	0.0100249	99.7516184700097
0.749	4.1554116066954	3.5920904851455	0.192917	0.0100155	99.8452398781888
0.75	4.1496370868387	3.5860919119903	0.192653	0.0100061	99.9390371873157
0.751	4.1438717216384	3.5801104810295	0.19239	0.00999665	100.033511226261
0.752	4.1381154965976	3.5741461258673	0.192127	0.00998727	100.127462259456
0.753	4.1323683972003	3.5681987804238	0.191864	0.00997792	100.22128860524
0.754	4.1266304089122	3.5622683789334	0.191601	0.00996859	100.315089696737
0.755	4.120901517181	3.5563548559427	0.191339	0.00995929	100.408764078564
0.756	4.1151817074372	3.5504581463094	0.191077	0.00995001	100.502411555365
0.757	4.1094709650948	3.5445781852002	0.190816	0.00994075	100.596031486558
0.758	4.1037692755513	3.538714908089	0.190555	0.00993153	100.689420461903
0.759	4.0980766241889	3.5328682507555	0.190294	0.00992232	100.782881422893
0.76	4.0923929963749	3.5270381492834	0.190034	0.00991314	100.87621076672
0.761	4.086718377462	3.5212245400586	0.189774	0.00990398	100.969509227603
0.762	4.0810527527891	3.5154273597679	0.189514	0.00989485	101.062674017292
0.763	4.0753961076819	3.509646545397	0.189255	0.00988574	101.155806242122
0.764	4.0697484274529	3.503882034229	0.188996	0.00987666	101.248802732908
0.765	4.0641096974029	3.4981337638428	0.188738	0.0098676	101.341764968179
0.766	4.0584799028206	3.4924016721114	0.188479	0.00985856	101.434692287717
0.767	4.0528590289835	3.4866856972004	0.188222	0.00984955	101.527480950906
0.768	4.0472470611584	3.4809857775663	0.187964	0.00984056	101.62023299487
0.769	4.041643984602	3.4753018519551	0.187707	0.0098316	101.712844297978
0.77	4.0360497845612	3.4696338594004	0.18745	0.00982266	101.805417269864
0.771	4.0304644462736	3.4639817392222	0.187194	0.00981374	101.897951239792
0.772	4.0248879549683	3.4583454310249	0.186938	0.00980484	101.990445535062
0.773	4.0193202958658	3.4527248746963	0.186682	0.00979597	102.082795271933
0.774	4.0137614541792	3.4471200104056	0.186427	0.00978713	102.174999208144
0.775	4.0082114151138	3.4415307786021	0.186172	0.0097783	102.267265271059
0.776	4.0026701638685	3.4359571200136	0.185917	0.0097695	102.35938379651
0.777	3.9971376856356	3.4303989756449	0.185663	0.00976072	102.451458498963
0.778	3.9916139656013	3.4248562867762	0.185409	0.00975197	102.543383541992
0.779	3.9860989889467	3.4193289949619	0.185156	0.00974323	102.635368353205
0.78	3.9805927408473	3.4138170420289	0.184903	0.00973452	102.727201752115
0.781	3.9750952064743	3.4083203700749	0.18465	0.00972584	102.81888248213
0.782	3.9696063709947	3.4028389214675	0.184397	0.00971717	102.910621096472
0.783	3.9641262195715	3.3973726388422	0.184145	0.00970853	103.002205277215
0.784	3.9586547373646	3.3919214651012	0.183893	0.00969991	103.093740045011
0.785	3.9531919095307	3.3864853434121	0.183642	0.00969132	103.185118229508
0.786	3.947737721224	3.3810642172061	0.183391	0.00968274	103.276551885107
0.787	3.9422921575966	3.3756580301768	0.18314	0.00967419	103.367827177262
0.788	3.9368552037988	3.3702667262788	0.18289	0.00966566	103.45904987347
0.789	3.9314268449796	3.3648902497263	0.18264	0.00965715	103.550219267589
0.79	3.9260070662869	3.3595285449915	0.18239	0.00964867	103.6412272365
0.791	3.9205958528681	3.3541815568036	0.182141	0.0096402	103.732287711873
0.792	3.9151931898704	3.3488492301469	0.181892	0.00963176	103.82318496308
0.793	3.909799062441	3.3435315102598	0.181643	0.00962334	103.914025691704
0.794	3.9044134557277	3.3382283426335	0.181395	0.00961494	104.004809182377
0.795	3.8990363548793	3.3329396730103	0.181147	0.00960657	104.095426359252
0.796	3.8936677450455	3.3276654473824	0.180899	0.00959821	104.18609303193
0.797	3.888307611378	3.3224056119908	0.180652	0.00958988	104.276591573617
0.798	3.8829559390301	3.3171601133236	0.180405	0.00958157	104.367029620407
0.799	3.8776127131575	3.3119288981149	0.180158	0.00957327	104.457515561558
0.8	3.8722779189186	3.3067119133434	0.179912	0.00956501	104.54772133014
0.801	3.8669515414746	3.301509106231	0.179666	0.00955676	104.637973539149
0.802	3.8616335659901	3.2963204242418	0.179421	0.00954853	104.728162345408
0.803	3.8563239776331	3.2911458150805	0.179175	0.00954032	104.818287017626
0.804	3.8510227615759	3.2859852266912	0.17893	0.00953214	104.908236765301
0.805	3.8457299029946	3.2808386072562	0.178686	0.00952398	104.998120533642
0.806	3.8404453870702	3.2757059051946	0.178442	0.00951583	105.088048021034
0.807	3.8351691989884	3.2705870691613	0.178198	0.00950771	105.177797808305
0.808	3.8299013239402	3.2654820480454	0.177954	0.00949961	105.267479401786
0.809	3.8246417471218	3.2603907909692	0.177711	0.00949153	105.357092059973
0.81	3.8193904537355	3.2553132472867	0.177468	0.00948347	105.446635039706
0.811	3.8141474289895	3.2502493665826	0.177226	0.00947543	105.536107596172
0.812	3.8089126580983	3.2451990986713	0.176983	0.00946741	105.625508982921
0.813	3.8036861262832	3.2401623935949	0.176742	0.00945941	105.71483845187
0.814	3.7984678187722	3.2351392016228	0.1765	0.00945144	105.803983308364
0.815	3.7932577208007	3.2301294732502	0.176259	0.00944348	105.893166502179
0.816	3.7880558176115	3.2251331591968	0.176018	0.00943554	105.982275524241
0.817	3.7828620944549	3.2201502104055	0.175777	0.00942762	106.071309620031
0.818	3.7776765365897	3.2151805780416	0.175537	0.00941973	106.160155333539
0.819	3.7724991292825	3.2102242134915	0.175297	0.00941185	106.249037118101
0.82	3.7673298578087	3.2052810683613	0.175058	0.00940399	106.337841703362
0.821	3.7621687074524	3.2003510944758	0.174819	0.00939616	106.426455062494
0.822	3.7570156635067	3.1954342438775	0.17458	0.00938834	106.515102776423
0.823	3.751870711274	3.1905304688252	0.174341	0.00938054	106.603671004015
0.824	3.7467338360663	3.1856397217928	0.174103	0.00937276	106.692158979852
0.825	3.7416050232052	3.1807619554686	0.173865	0.009365	106.780565936999
0.826	3.7364842580224	3.1758971227536	0.173628	0.00935727	106.868776897535
0.827	3.73137152586	3.1710451767608	0.17339	0.00934955	106.957019321786
0.828	3.7262668120704	3.1662060708141	0.173153	0.00934185	107.045178417551
0.829	3.7211701020167	3.1613797584469	0.172917	0.00933417	107.133253411926
0.83	3.7160813810729	3.1565661934009	0.172681	0.00932651	107.221243530538
0.831	3.7110006346243	3.1517653296258	0.172445	0.00931886	107.309263150214
0.832	3.7059278480675	3.1469771212771	0.172209	0.00931124	107.397081376917
0.833	3.7008630068107	3.1422015227158	0.171974	0.00930364	107.484812396008
0.834	3.6958060962737	3.1374384885073	0.171739	0.00929605	107.572571145809
0.835	3.6907571018887	3.1326879734199	0.171504	0.00928849	107.660125596303
0.836	3.6857160090997	3.1279499324238	0.17127	0.00928094	107.747706590065
0.837	3.6806828033635	3.1232243206906	0.171036	0.00927341	107.835197624175
0.838	3.6756574701492	3.1185110935916	0.170802	0.00926591	107.922481440031
0.839	3.670639994939	3.113810206697	0.170569	0.00925842	108.009790007366
0.84	3.6656303632278	3.1091216157751	0.170336	0.00925095	108.097006253412
0.841	3.660628560524	3.1044452767908	0.170103	0.00924349	108.184246426404
0.842	3.6556345723492	3.0997811459048	0.169871	0.00923606	108.27127584706
0.843	3.6506483842387	3.0951291794728	0.169639	0.00922864	108.358327987656
0.844	3.6456699817416	3.0904893340441	0.169407	0.00922125	108.445167412227
0.845	3.6406993504207	3.0858615663609	0.169176	0.00921387	108.532028344225
0.846	3.6357364758533	3.081245833357	0.168945	0.00920651	108.618792571778
0.847	3.6307813436307	3.0766420921571	0.168714	0.00919917	108.705459296871
0.848	3.6258339393588	3.0720503000756	0.168484	0.00919185	108.792027720209
0.849	3.6208942486581	3.0674704146158	0.168254	0.00918454	108.878615586627
0.85	3.615962257164	3.0629023934687	0.168024	0.00917725	108.965103925468
0.851	3.6110379505268	3.0583461945122	0.167794	0.00916998	109.051491933461
0.852	3.606121314412	3.05380177581	0.167565	0.00916273	109.137778806098
0.853	3.6012123345003	3.0492690956108	0.167336	0.0091555	109.223963737644
0.854	3.5963109964881	3.0447481123471	0.167108	0.00914829	109.31004592115
0.855	3.5914172860871	3.0402387846347	0.16688	0.00914109	109.396144223501
0.856	3.5865311890251	3.0357410712711	0.166652	0.00913391	109.482138536508
0.857	3.5816526910455	3.0312549312351	0.166424	0.00912675	109.568028049415
0.858	3.576781777908	3.0267803236856	0.166197	0.0091196	109.653932190008
0.859	3.5719184353885	3.0223172079609	0.16597	0.00911248	109.739609853739
0.86	3.5670626492792	3.0178655435775	0.165743	0.00910537	109.825300893868
0.861	3.5622144053888	3.0134252902292	0.165517	0.00909828	109.910884255046
0.862	3.5573736895427	3.0089964077866	0.165291	0.00909121	109.996359120513
0.863	3.5525404875831	3.0045788562955	0.165065	0.00908415	110.081845852391
0.864	3.5477147853689	3.0001725959767	0.16484	0.00907711	110.16722282753
0.865	3.5428965687764	2.9957775872247	0.164615	0.00907009	110.252489225576
0.866	3.5380858236988	2.9913937906068	0.16439	0.00906308	110.337765969185
0.867	3.5332825360468	2.9870211668623	0.164165	0.0090561	110.422808935414
0.868	3.5284866917484	2.9826596769018	0.163941	0.00904913	110.507860976691
0.869	3.5236982767493	2.9783092818059	0.163717	0.00904218	110.592799524009
0.87	3.5189172770126	2.9739699428248	0.163494	0.00903524	110.677746246918
0.871	3.5141436785197	2.9696416213771	0.163271	0.00902832	110.76257819838
0.872	3.5093774672694	2.965324279049	0.163048	0.00902142	110.847294550082
0.873	3.5046186292788	2.9610178775936	0.162825	0.00901453	110.932017531696
0.874	3.4998671505832	2.9567223789298	0.162603	0.00900767	111.016500382452
0.875	3.4951230172361	2.9524377451418	0.162381	0.00900082	111.100988576596
0.876	3.4903862153094	2.9481639384778	0.162159	0.00899398	111.185481844523
0.877	3.4856567308933	2.9439009213495	0.161938	0.00898716	111.269856105822
0.878	3.480934550097	2.9396486563312	0.161717	0.00898036	111.354110525636
0.879	3.476219659048	2.9354071061591	0.161496	0.00897358	111.438244268174
0.88	3.4715120438927	2.93117623373	0.161275	0.00896681	111.522380869005
0.881	3.4668116907966	2.926956002101	0.161055	0.00896006	111.606395492887
0.882	3.4621185859441	2.9227463744886	0.160835	0.00895332	111.690412048268
0.883	3.4574327155386	2.9185473142676	0.160616	0.0089466	111.774305322692
0.884	3.4527540658027	2.9143587849705	0.160397	0.0089399	111.858074475106
0.885	3.4480826229785	2.9101807502868	0.160178	0.00893322	111.941718663595
0.886	3.4434183733273	2.906013174062	0.159959	0.00892655	112.02536254208
0.887	3.4387613031299	2.9018560202968	0.159741	0.00891989	112.109005828547
0.888	3.4341113986868	2.8977092531467	0.159523	0.00891325	112.192522368384
0.889	3.4294686463179	2.8935728369207	0.159305	0.00890663	112.275911315503
0.89	3.4248330323631	2.8894467360808	0.159087	0.00890003	112.359171823016
0.891	3.4202045431821	2.8853309152412	0.15887	0.00889344	112.442429476108
0.892	3.4155831651542	2.8812253391675	0.158653	0.00888687	112.525557367217
0.893	3.4109688846791	2.8771299727759	0.158437	0.00888031	112.608681453688
0.894	3.4063616881763	2.8730447811326	0.158221	0.00887377	112.691674451783
0.895	3.4017615620856	2.8689697294528	0.158005	0.00886724	112.774662690984
0.896	3.3971684928669	2.8649047831003	0.157789	0.00886073	112.857518511454
0.897	3.3925824670005	2.8608499075863	0.157574	0.00885424	112.940241059651
0.898	3.3880034709871	2.8568050685691	0.157359	0.00884776	113.022957223071
0.899	3.3834314913476	2.8527702318529	0.157144	0.00884129	113.105666707008
0.9	3.3788665146238	2.8487453633875	0.15693	0.00883485	113.188112984374
0.901	3.3743085273778	2.8447304292675	0.156715	0.00882841	113.270679544788
0.902	3.3697575161924	2.8407253957312	0.156502	0.008822	113.352981183405
0.903	3.3652134676712	2.8367302291604	0.156288	0.0088156	113.435273832751
0.904	3.3606763684385	2.8327448960793	0.156075	0.00880921	113.517557192983
0.905	3.3561462051397	2.8287693631539	0.155862	0.00880284	113.599701914382
0.906	3.3516229644407	2.8248035971913	0.155649	0.00879648	113.681836370912
0.907	3.3471066330286	2.8208475651392	0.155437	0.00879014	113.763830837734
0.908	3.3425971976116	2.8169012340847	0.155225	0.00878382	113.84568445164
0.909	3.3380946449189	2.8129645712541	0.155013	0.00877751	113.927526143519
0.91	3.3335989617009	2.8090375440121	0.154801	0.00877122	114.009225626538
0.911	3.3291101347291	2.8051201198608	0.15459	0.00876494	114.090912202479
0.912	3.3246281507963	2.8012122664392	0.154379	0.00875867	114.17258556379
0.913	3.3201529967168	2.797313951523	0.154169	0.00875242	114.254114861947
0.914	3.315684659326	2.7934251430229	0.153958	0.00874619	114.335499228807
0.915	3.3112231254808	2.7895458089848	0.153748	0.00873997	114.416868707787
0.916	3.3067683820596	2.785675917589	0.153539	0.00873376	114.498222987579
0.917	3.3023204159624	2.781815437149	0.153329	0.00872757	114.579430471483
0.918	3.2978792141107	2.7779643361115	0.15312	0.0087214	114.660490288256
0.919	3.2934447634474	2.7741225830553	0.152911	0.00871524	114.741533222264
0.92	3.2890170509374	2.7702901466907	0.152703	0.00870909	114.822558958513
0.921	3.2845960635671	2.7664669958593	0.152494	0.00870296	114.903435153097
0.922	3.2801817883446	2.7626530995327	0.152286	0.00869684	114.984293145556
0.923	3.2757742123	2.7588484268121	0.152079	0.00869074	115.065000218624
0.924	3.2713733224849	2.7550529469279	0.151871	0.00868465	115.145688081846
0.925	3.2669791059731	2.7512666292388	0.151664	0.00867858	115.226223644882
0.926	3.2625915498602	2.7474894432313	0.151457	0.00867252	115.306738987053
0.927	3.2582106412635	2.7437213585189	0.151251	0.00866648	115.387100645245
0.928	3.2538363673226	2.7399623448416	0.151044	0.00866045	115.467441068305
0.929	3.2494687151989	2.7362123720653	0.150838	0.00865443	115.547759933352
0.93	3.245107672076	2.7324714101813	0.150633	0.00864843	115.627923218434
0.931	3.2407532251594	2.7287394293051	0.150427	0.00864244	115.708063926391
0.932	3.236405361677	2.7250163996767	0.150222	0.00863647	115.788047662992
0.933	3.2320640688784	2.7213022916592	0.150017	0.00863051	115.868007800234
0.934	3.2277293340358	2.7175970757386	0.149813	0.00862457	115.947809571955
0.935	3.2234011444433	2.7139007225231	0.149609	0.00861864	116.027586719018
0.936	3.2190794874175	2.7102132027425	0.149405	0.00861272	116.107338912678
0.937	3.2147643502971	2.7065344872475	0.149201	0.00860682	116.186930829273
0.938	3.2104557204429	2.7028645470094	0.148998	0.00860093	116.266496762559
0.939	3.2061535852385	2.6992033531193	0.148794	0.00859505	116.346036381406
0.94	3.2018579320893	2.6955508767873	0.148592	0.00858919	116.425413805027
0.941	3.1975687484235	2.6919070893424	0.148389	0.00858334	116.504763879795
0.942	3.1932860216914	2.6882719622316	0.148187	0.00857751	116.583950353891
0.943	3.1890097393657	2.6846454670194	0.147985	0.00857169	116.663108441859
0.944	3.1847398889417	2.6810275753872	0.147783	0.00856588	116.742237808608
0.945	3.1804764579371	2.6774182591328	0.147582	0.00856009	116.821201646244
0.946	3.176219433892	2.6738174901699	0.14738	0.00855431	116.900135721058
0.947	3.171968804369	2.6702252405272	0.14718	0.00854855	116.97890285487
0.948	3.1677245569532	2.6666414823481	0.146979	0.0085428	117.057639181533
0.949	3.1634866792523	2.6630661878904	0.146779	0.00853706	117.136344362111
0.95	3.1592551588963	2.6594993295252	0.146579	0.00853133	117.215018056974
0.951	3.1550299835381	2.6559408797366	0.146379	0.00852562	117.293522347935
0.952	3.1508111408528	2.6523908111213	0.146179	0.00851992	117.371994103231
0.953	3.1465986185384	2.6488490963878	0.14598	0.00851424	117.450295035141
0.954	3.1423924043154	2.645315708356	0.145781	0.00850857	117.528562378872
0.955	3.1381924859266	2.6417906199567	0.145583	0.00850291	117.606795791088
0.956	3.133998851138	2.638273804231	0.145384	0.00849726	117.684994927777
0.957	3.1298114877376	2.6347652343297	0.145186	0.00849163	117.763020762798
0.958	3.1256303835366	2.6312648835128	0.144989	0.00848601	117.841011264422
0.959	3.1214555263684	2.6277727251492	0.144791	0.00848041	117.918827037844
0.96	3.1172869040893	2.6242887327157	0.144594	0.00847482	117.996606417599
0.961	3.1131245045782	2.6208128797971	0.144397	0.00846924	118.074349056114
0.962	3.1089683157367	2.6173451400852	0.1442	0.00846367	118.152054605154
0.963	3.104818325489	2.6138854873782	0.144004	0.00845812	118.229582933323
0.964	3.1006745217821	2.6104338955808	0.143808	0.00845258	118.307073106673
0.965	3.0965368925856	2.6069903387032	0.143612	0.00844705	118.384524774921
0.966	3.0924054258917	2.6035547908605	0.143416	0.00844153	118.461937587144
0.967	3.0882801097157	2.6001272262726	0.143221	0.00843603	118.539170676254
0.968	3.084160932095	2.5967076192635	0.143026	0.00843054	118.61636383909
0.969	3.0800478810902	2.5932959442607	0.142831	0.00842507	118.693375841388
0.97	3.0759409447845	2.5898921757949	0.142637	0.0084196	118.770487909164
0.971	3.0718401112835	2.5864962884993	0.142442	0.00841415	118.847417742731
0.972	3.0677453687159	2.5831082571094	0.142248	0.00840871	118.924305868558
0.973	3.063656705233	2.579728056462	0.142055	0.00840329	119.001010318578
0.974	3.0595741090086	2.5763556614955	0.141861	0.00839788	119.077671983882
0.975	3.0554975682395	2.5729910472485	0.141668	0.00839248	119.154290507693
0.976	3.0514270711451	2.5696341888603	0.141475	0.00838709	119.230865532622
0.977	3.0473626059673	2.5662850615693	0.141283	0.00838171	119.307396700673
0.978	3.0433041609711	2.5629436407137	0.141091	0.00837635	119.383741128296
0.979	3.0392517244438	2.5596099017301	0.140899	0.008371	119.460040616414
0.98	3.0352052846956	2.5562838201534	0.140707	0.00836566	119.536294805192
0.981	3.0311648300595	2.5529653716167	0.140515	0.00836033	119.612503334199
0.982	3.027130348891	2.54965453185	0.140324	0.00835502	119.688522588815
0.983	3.0231018295683	2.5463512766803	0.140133	0.00834972	119.764495096842
0.984	3.0190792604922	2.5430555820314	0.139942	0.00834443	119.840420496067
0.985	3.0150626300865	2.5397674239225	0.139752	0.00833915	119.9162984237
0.986	3.0110519267972	2.5364867784689	0.139562	0.00833389	119.991984535433
0.987	3.0070471390934	2.5332136218805	0.139372	0.00832864	120.067622084758
0.988	3.0030482554665	2.5299479304621	0.139182	0.0083234	120.143210707163
0.989	2.9990552644307	2.5266896806127	0.138993	0.00831817	120.218750037568
0.99	2.9950681545228	2.5234388488248	0.138804	0.00831295	120.294239710331
0.991	2.9910869143022	2.5201954116843	0.138615	0.00830775	120.369534470825
0.992	2.9871115323511	2.5169593458702	0.138427	0.00830255	120.444923547585
0.993	2.9831419972739	2.5137306281535	0.138238	0.00829737	120.520116615265
0.994	2.9791782976979	2.5105092353975	0.13805	0.0082922	120.595258194448
0.995	2.975220422273	2.5072951445569	0.137863	0.00828705	120.670202303594
0.996	2.9712683596714	2.5040883326774	0.137675	0.0082819	120.745239618928
0.997	2.9673220985882	2.5008887768957	0.137488	0.00827677	120.820078363903
0.998	2.9633816277407	2.4976964544385	0.137301	0.00827165	120.894863781712
0.999	2.9594469358689	2.4945113426224	0.137114	0.00826654	120.969595501867
1	2.9555180117354	2.4913334188535	0.136928	0.00826144	121.044273153349
