# log10(Field1**2)      log10(Wpi)      Eabs/(W_pi x omega)     Eabs/Eg0        W_PI    Field1**2
#
-0.56067E+00 -0.36796E+01  0.31226E+01  0.30705E-03  0.20913E-03  0.27500E+00
-0.55674E+00 -0.36678E+01  0.31232E+01  0.31557E-03  0.21489E-03  0.27750E+00
-0.55284E+00 -0.36561E+01  0.31238E+01  0.32424E-03  0.22075E-03  0.28000E+00
-0.54898E+00 -0.36445E+01  0.31244E+01  0.33307E-03  0.22672E-03  0.28250E+00
-0.54516E+00 -0.36330E+01  0.31250E+01  0.34205E-03  0.23279E-03  0.28500E+00
-0.54136E+00 -0.36217E+01  0.31256E+01  0.35119E-03  0.23896E-03  0.28750E+00
-0.53760E+00 -0.36104E+01  0.31262E+01  0.36048E-03  0.24524E-03  0.29000E+00
-0.53387E+00 -0.35993E+01  0.31269E+01  0.36993E-03  0.25162E-03  0.29250E+00
-0.53018E+00 -0.35882E+01  0.31275E+01  0.37954E-03  0.25810E-03  0.29500E+00
-0.52651E+00 -0.35773E+01  0.31281E+01  0.38931E-03  0.26470E-03  0.29750E+00
-0.52288E+00 -0.35664E+01  0.31287E+01  0.39924E-03  0.27139E-03  0.30000E+00
-0.51927E+00 -0.35556E+01  0.31293E+01  0.40933E-03  0.27820E-03  0.30250E+00
-0.51570E+00 -0.35450E+01  0.31299E+01  0.41957E-03  0.28511E-03  0.30500E+00
-0.51215E+00 -0.35344E+01  0.31305E+01  0.42998E-03  0.29213E-03  0.30750E+00
-0.50864E+00 -0.35240E+01  0.31311E+01  0.44056E-03  0.29925E-03  0.31000E+00
-0.50515E+00 -0.35136E+01  0.31317E+01  0.45129E-03  0.30648E-03  0.31250E+00
-0.50169E+00 -0.35033E+01  0.31323E+01  0.46219E-03  0.31382E-03  0.31500E+00
-0.49826E+00 -0.34931E+01  0.31329E+01  0.47324E-03  0.32127E-03  0.31750E+00
-0.49485E+00 -0.34830E+01  0.31335E+01  0.48447E-03  0.32883E-03  0.32000E+00
-0.49147E+00 -0.34730E+01  0.31341E+01  0.49585E-03  0.33649E-03  0.32250E+00
-0.48812E+00 -0.34631E+01  0.31347E+01  0.50741E-03  0.34426E-03  0.32500E+00
-0.48479E+00 -0.34533E+01  0.31353E+01  0.51912E-03  0.35214E-03  0.32750E+00
-0.48149E+00 -0.34435E+01  0.31359E+01  0.53100E-03  0.36013E-03  0.33000E+00
-0.47821E+00 -0.34339E+01  0.31365E+01  0.54305E-03  0.36823E-03  0.33250E+00
-0.47496E+00 -0.34243E+01  0.31371E+01  0.55526E-03  0.37644E-03  0.33500E+00
-0.47173E+00 -0.34148E+01  0.31377E+01  0.56763E-03  0.38475E-03  0.33750E+00
-0.46852E+00 -0.34054E+01  0.31383E+01  0.58017E-03  0.39318E-03  0.34000E+00
-0.46534E+00 -0.33961E+01  0.31389E+01  0.59287E-03  0.40171E-03  0.34250E+00
-0.46218E+00 -0.33868E+01  0.31395E+01  0.60574E-03  0.41035E-03  0.34500E+00
-0.45905E+00 -0.33777E+01  0.31401E+01  0.61877E-03  0.41910E-03  0.34750E+00
-0.45593E+00 -0.33686E+01  0.31407E+01  0.63197E-03  0.42795E-03  0.35000E+00
-0.45284E+00 -0.33596E+01  0.31413E+01  0.64533E-03  0.43691E-03  0.35250E+00
-0.44977E+00 -0.33507E+01  0.31420E+01  0.65886E-03  0.44598E-03  0.35500E+00
-0.44672E+00 -0.33418E+01  0.31426E+01  0.67254E-03  0.45515E-03  0.35750E+00
-0.44370E+00 -0.33331E+01  0.31432E+01  0.68639E-03  0.46443E-03  0.36000E+00
-0.44069E+00 -0.33244E+01  0.31438E+01  0.70040E-03  0.47382E-03  0.36250E+00
-0.43771E+00 -0.33158E+01  0.31445E+01  0.71458E-03  0.48331E-03  0.36500E+00
-0.43474E+00 -0.33072E+01  0.31451E+01  0.72891E-03  0.49290E-03  0.36750E+00
-0.43180E+00 -0.32988E+01  0.31458E+01  0.74340E-03  0.50260E-03  0.37000E+00
-0.42887E+00 -0.32904E+01  0.31464E+01  0.75806E-03  0.51240E-03  0.37250E+00
-0.42597E+00 -0.32821E+01  0.31471E+01  0.77287E-03  0.52231E-03  0.37500E+00
-0.42308E+00 -0.32738E+01  0.31477E+01  0.78783E-03  0.53231E-03  0.37750E+00
-0.42022E+00 -0.32657E+01  0.31484E+01  0.80296E-03  0.54241E-03  0.38000E+00
-0.41737E+00 -0.32576E+01  0.31490E+01  0.81824E-03  0.55262E-03  0.38250E+00
-0.41454E+00 -0.32496E+01  0.31497E+01  0.83367E-03  0.56292E-03  0.38500E+00
-0.41173E+00 -0.32416E+01  0.31504E+01  0.84925E-03  0.57332E-03  0.38750E+00
-0.40894E+00 -0.32337E+01  0.31511E+01  0.86499E-03  0.58382E-03  0.39000E+00
-0.40616E+00 -0.32259E+01  0.31518E+01  0.88087E-03  0.59441E-03  0.39250E+00
-0.40340E+00 -0.32182E+01  0.31525E+01  0.89691E-03  0.60510E-03  0.39500E+00
-0.40066E+00 -0.32105E+01  0.31532E+01  0.91309E-03  0.61587E-03  0.39750E+00
-0.39794E+00 -0.32029E+01  0.31539E+01  0.92942E-03  0.62675E-03  0.40000E+00
-0.39523E+00 -0.31954E+01  0.31546E+01  0.94589E-03  0.63771E-03  0.40250E+00
-0.39254E+00 -0.31879E+01  0.31553E+01  0.96250E-03  0.64876E-03  0.40500E+00
-0.38987E+00 -0.31805E+01  0.31560E+01  0.97925E-03  0.65989E-03  0.40750E+00
-0.38722E+00 -0.31732E+01  0.31568E+01  0.99613E-03  0.67112E-03  0.41000E+00
-0.38458E+00 -0.31659E+01  0.31575E+01  0.10132E-02  0.68243E-03  0.41250E+00
-0.38195E+00 -0.31588E+01  0.31583E+01  0.10303E-02  0.69382E-03  0.41500E+00
-0.37934E+00 -0.31516E+01  0.31590E+01  0.10476E-02  0.70529E-03  0.41750E+00
-0.37675E+00 -0.31446E+01  0.31598E+01  0.10650E-02  0.71684E-03  0.42000E+00
