# N	K	X	Y	Z
   1.80000 	 0.400000 	 0.210945 	 -0.000000 	 0.560455 
   1.80000 	 0.500000 	 0.186527 	 -0.000000 	 0.530486 
   1.80000 	 0.600000 	 0.162494 	 -0.000000 	 0.501677 
   1.80000 	 0.700000 	 0.139470 	 -0.000000 	 0.473988 
   1.80000 	 0.800000 	 0.117901 	 -0.000000 	 0.447391 
   1.80000 	 0.900000 	 0.098078 	 -0.000000 	 0.421861 
   1.80000 	 1.000000 	 0.080155 	 -0.000000 	 0.397384 
   1.80000 	 1.100000 	 0.064179 	 -0.000000 	 0.373947 
   1.80000 	 1.200000 	 0.050120 	 -0.000000 	 0.351543 
   1.80000 	 1.300000 	 0.037891 	 -0.000000 	 0.330166 
   1.80000 	 1.400000 	 0.027371 	 -0.000000 	 0.309807 
   1.80000 	 1.500000 	 0.018419 	 -0.000000 	 0.290455 
   1.80000 	 1.600000 	 0.010881 	 -0.000000 	 0.272097 
   1.80000 	 1.700000 	 0.004606 	 -0.000000 	 0.254715 
   1.80000 	 1.800000 	 -0.000556 	 -0.000000 	 0.238289 
   1.80000 	 1.900000 	 -0.004743 	 -0.000000 	 0.222793 
   1.80000 	 2.000000 	 -0.008086 	 -0.000000 	 0.208199 
   1.90000 	 0.000000 	 0.275282 	 0.000000 	 0.688159 
   1.90000 	 0.100000 	 0.259576 	 0.000000 	 0.653886 
   1.90000 	 0.200000 	 0.241343 	 0.000000 	 0.620700 
   1.90000 	 0.300000 	 0.221191 	 0.000000 	 0.588721 
   1.90000 	 0.400000 	 0.199892 	 -0.000000 	 0.557942 
   1.90000 	 0.500000 	 0.178182 	 -0.000000 	 0.528338 
   1.90000 	 0.600000 	 0.156700 	 -0.000000 	 0.499878 
   1.90000 	 0.700000 	 0.135971 	 -0.000000 	 0.472532 
   1.90000 	 0.800000 	 0.116387 	 -0.000000 	 0.446273 
   1.90000 	 0.900000 	 0.098219 	 -0.000000 	 0.421079 
   1.90000 	 1.000000 	 0.081629 	 -0.000000 	 0.396933 
   1.90000 	 1.100000 	 0.066690 	 -0.000000 	 0.373820 
   1.90000 	 1.200000 	 0.053403 	 -0.000000 	 0.351730 
   1.90000 	 1.300000 	 0.041720 	 -0.000000 	 0.330651 
   1.90000 	 1.400000 	 0.031556 	 -0.000000 	 0.310571 
   1.90000 	 1.500000 	 0.022803 	 -0.000000 	 0.291477 
   1.90000 	 1.600000 	 0.015340 	 -0.000000 	 0.273354 
   1.90000 	 1.700000 	 0.009043 	 -0.000000 	 0.256182 
   1.90000 	 1.800000 	 0.003786 	 -0.000000 	 0.239939 
   1.90000 	 1.900000 	 -0.000551 	 -0.000000 	 0.224600 
   1.90000 	 2.000000 	 -0.004084 	 -0.000000 	 0.210140 
   2.00000 	 0.000000 	 0.257328 	 0.000000 	 0.683592 
   2.00000 	 0.100000 	 0.243196 	 0.000000 	 0.649672 
   2.00000 	 0.200000 	 0.226724 	 0.000000 	 0.616941 
   2.00000 	 0.300000 	 0.208652 	 0.000000 	 0.585386 
   2.00000 	 0.400000 	 0.189598 	 0.000000 	 0.555001 
   2.00000 	 0.500000 	 0.170153 	 -0.000000 	 0.525769 
   2.00000 	 0.600000 	 0.150841 	 -0.000000 	 0.497667 
   2.00000 	 0.700000 	 0.132101 	 -0.000000 	 0.470670 
   2.00000 	 0.800000 	 0.114273 	 -0.000000 	 0.444754 
   2.00000 	 0.900000 	 0.097605 	 -0.000000 	 0.419897 
   2.00000 	 1.000000 	 0.082256 	 -0.000000 	 0.396082 
   2.00000 	 1.100000 	 0.068310 	 -0.000000 	 0.373292 
   2.00000 	 1.200000 	 0.055792 	 -0.000000 	 0.351513 
   2.00000 	 1.300000 	 0.044677 	 -0.000000 	 0.330730 
   2.00000 	 1.400000 	 0.034911 	 -0.000000 	 0.310929 
   2.00000 	 1.500000 	 0.026412 	 -0.000000 	 0.292096 
   2.00000 	 1.600000 	 0.019087 	 -0.000000 	 0.274210 
   2.00000 	 1.700000 	 0.012833 	 -0.000000 	 0.257252 
   2.00000 	 1.800000 	 0.007544 	 -0.000000 	 0.241200 
